"id","code","name","registration_number","incorporation_date","sap_code","is_bumi","type","category","is_gst","gst_number","gst_type","is_foreign","country_id","is_specialized","status","created_at","updated_at","deleted_at","origin_country_id","street","city","state_id","postcode","tel_no","fax_no","email","contact_person","designation","is_approved","scope_of_work","company_id","service","hp_no","is_precision","credit_limit","credit_terms","credit_updated_at","credit_review","credit_remarks"
86,VRC-00084,BAYU KENYALANG MEDIPARTS,,"2014-08-20",OMSB0749,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:50","2018-02-19 22:29:44","2018-02-19 22:29:44",,,,,,"","",,,,0,"BIOMEDICAL EQUIPMENT, PARTS & ACCESSORIES",1,BEMS,,0,,,,,
87,VRC-00085,BIOMARKETING SERVICES (M) SDN. BHD.,,"1994-04-15",OMSB0696,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:50","2018-02-19 22:29:44","2018-02-19 22:29:44",,,,,,"","",,,,0,MEDICAL SUPPLIESTECHNICAL SERVICES & APPLICATION SUPPORT,1,BEMS,,0,,,,,
88,VRC-00086,KMIW ENGINEERING WORKS SDN. BHD.,,"1989-04-15",OMSB0223,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:50","2018-02-19 22:29:44","2018-02-19 22:29:44",,,,,,"","",,,,0,"SERVICING, WELDING BOILERS",1,FEMS,,0,,,,,
89,VRC-00087,KERIS DAMAI SDN BHD,,"2007-02-09","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,"MINOR WORKS, REPAIR OF CIVIL WORK",1,FEMS,,0,,,,,
90,VRC-00088,GLOBEX REENGINEERING,,"2002-09-18",OMSB0582,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,"ENGINEERING, WATER TREATMENT SYSTEM,RO WATER SYSTEM, WASTER WATER SYSTEM,FILTER PRODUCT, TRADING OF SAFETY & HEALTH EQUIPMENT",1,BEMS,,0,,,,,
91,VRC-00089,CARESTREAM HEALTH (M) SDN BHD,,"2007-02-08","",0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,HEALTHCARE,1,BEMS,,0,,,,,
92,VRC-00090,RICHTECH ENTERPRISE,,"1989-01-01",OMSB0363,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,WASTE HANDLING BINS,1,CLS,,0,,,,,
93,VRC-00091,BORNEO ASSETS SDN BHD,,"1986-11-15","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,"CONSTRUCTION, MANPOWER, PLANTATION& SERVICES INDUSTRY",1,FEMS,,0,,,,,
94,VRC-00092,ASC SYSTEM CONTROL SDN BHD,,"2004-04-05",OMSB0021,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,AUTOMATION SEVICES,1,FEMS,,0,,,,,
95,VRC-00093,GREENLAND MANAGEMENT SERVICE,,"2008-11-13",OMSB0728,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,BUILDING MATERIAL,1,FEMS,,0,,,,,
96,VRC-00094,TOTAL INTEGRATED SDN BHD,,"2000-08-16",OMSB0469,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,MEDICAL EQUIPMENTS,1,FEMS,,0,,,,,
97,VRC-00095,MAZMUR TEKNIKAL SDN BHD,,"2011-05-16",OMSB0833,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,ELELCTRICAL & MECHANICAL,1,FEMS,,0,,,,,
98,VRC-00096,JOSHO GENERAL CONTRACTOR SDN BHD,,"2015-02-12","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,CONSTRUCTIONS & SUPPLIES,1,FEMS,,0,,,,,
99,VRC-00097,THE WASHROOM PROFESSIONALS (EM)  SDN BHD,,"2007-02-09","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,CLEANING CHEMICALS EQUIPMENTS,1,CLS,,0,,,,,
100,VRC-00098,MIRI CHUNG KEE SDN BHD,,"2008-08-08",OMSB0287,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,GENERAL TRADING & ELECTRICAL SUPPLIES,1,FEMS,,0,,,,,
101,VRC-00099,SYARIKAT GERSHON,,"1993-09-14",OMSB0617,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,BUILDING & CONSTRUCTION,1,FEMS,,0,,,,,
102,VRC-00100,BELYA CONSTRUCTION,,"2007-01-25",OMSB0819,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,CONSTRUCTION WORKSSUPPLY OF HARDWARE AND BUILDING MATERIALS,1,FEMS,,0,,,,,
103,VRC-00101,SETEGAS MOTOR ENTERPRISE,,"2011-02-24",OMSB0389,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,AUTOMOBILE,1,FEMS,,0,,,,,
104,VRC-00102,ONE STOP,,"1998-10-05",OMSB0557,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,AUTOMOTIVE PARTS,1,FEMS,,0,,,,,
105,VRC-00103,HISTOCENTER M SDN BHD,,"1987-06-25","",0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,MEDICAL EQUIPMENT DISTRIBUTION &SERVICE SUPPORT,1,FEMS,,0,,,,,
106,VRC-00104,BJ PERTAMA,,"2002-08-07",OMSB0035,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,GENERAL CONTRACTOR & SUPPLIER,1,FEMS,,0,,,,,
107,VRC-00105,HPL ELECTRICAL SUPPLIES SDN BHD,,"2013-11-29","",0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,DEALING WITH ELECTRICAL APPLIANCES,1,FEMS,,0,,,,,
108,VRC-00106,ISMACO SDN BHD,,"2013-11-29",OMSB0177,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,SALES PASSENGER CAR,1,FEMS,,0,,,,,
109,VRC-00107,UMMI SURGICAL SDN BHD,,"2006-02-06",OMSB0611,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,IMPORT & TRADING OF ENDOSCOPY PRODUCTS,1,BEMS,,0,,,,,
110,VRC-00108,TECSEN TECHNOLOGIES SDN BHD,,"2007-01-24",OMSB0618,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:36","2018-02-19 22:29:36",,,,,,"","",,,,0,MEDICAL EQUIPMENT SUPPLIES,1,BEMS,,0,,,,,
111,VRC-00109,SYSTEM AIRCYCLE MARKETING SDN BHD,,"1992-04-22",OMSB0437,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:36",,,,,,"","",,,,0,SALES & SERVICE OF AIRCON SYSTEM,1,FEMS,,0,,,,,
112,VRC-00110,EVERLY ENTERPRISE,,"2007-03-05",OMSB0543,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,PLASTER PAINTING,1,FEMS,,0,,,,,
113,VRC-00111,CENTRAL ELECTRICAL SERVICE,,"1980-04-28",OMSB0665,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,ELECTRICAL SERVICES,1,CLS,,0,,,,,
114,VRC-00112,SOLIDCOOL AIR COND & REFRIGERATION SDN BHD,,"1995-05-09",OMSB0407,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,AIR CONDITIONERS & REFRIGERANT SYSTEM,1,FEMS,,0,,,,,
115,VRC-00113,SHAFAR TRADING SDN BHD,,"1994-12-06","",0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,MEDICAL EQUIPMENT & INSTRUMENTS TRADING,1,BEMS,,0,,,,,
116,VRC-00114,TANCAH SDN BHD,,"1987-12-21","",0,Specialized Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,"DISTRIBUTOR FOR MEDICAL EQUIPMENT, CHEMICAL, LAB & HOSPITAL DISPOSABLE",1,BEMS,,0,,,,,
117,VRC-00115,MULTI-LINE SUPPLIES & SERVICES SDN BHD,,"2009-07-13",OMSB0294,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,"AIR CONDITIONING, LIGHTNING PROTECTION SYSTEMS",1,FEMS,,0,,,,,
118,VRC-00116,AC AUTO INDUSTRIES SDN BHD,,"1989-11-21",OMSB0600,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,AIRCOND PARTS AND SERVICE,1,FEMS,,0,,,,,
119,VRC-00117,JKS BIOMEDICAL SDN BHD,,"2009-01-15",OMSB0589,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,MEDICAL EQUIPMENT,1,FEMS,,0,,,,,
120,VRC-00118,RND SERVICES COMPANY,,"2011-09-13","",0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,CLEANING SERVICES,1,CLS,,0,,,,,
121,VRC-00119,CM TECHNOLOGY PLT,,"2015-03-27",OMSB0782,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,MAINTENANCE MACHINERY & EQUIPMENT,1,FEMS,,0,,,,,
122,VRC-00120,PVI CONTROL TECHNOLOGY SDN BHD,,"2005-05-17",OMSB0350,0,Specialized Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,MAINTENANCE TESTING & COMMISSIONING,1,FEMS,,0,,,,,
123,VRC-00121,MKS  MEDIC SDN BHD,,"2006-03-13",OMSB0674,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,SUPPLY MEDICAL EQUIPMENT/CONSUMABLES,1,BEMS,,0,,,,,
124,VRC-00122,IDS MEDICAL SYSTEMS (M) SDN BHD,,"2011-06-27",OMSB0847,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,SALES & MAINTENANCE OF MEDICAL EQUIPMENT,1,FEMS,,0,,,,,
125,VRC-00123,IDS MEDICAL SYSTEMS (SABAH) SDN BHD,,"2011-06-27",OMSB0172,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,MEDICAL SUPPLIER,1,BEMS,,0,,,,,
126,VRC-00124,JAVEL ENGINEERING SDN BHD,,"1994-06-13",RC00009,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,"CIVIL, BUILDING, MRE CONTRACTOR",1,FEMS,,0,,,,,
127,VRC-00125,JASON ENTERPRISE,,"1999-10-25",OMSB0178,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,BUILDING MATERIAL,1,FEMS,,0,,,,,
128,VRC-00126,UPN CORPORATION SDN BHD,,"2000-05-08",OMSB0483,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,"SPARE PARTS, GENERAL TRADING",1,FEMS,,0,,,,,
129,VRC-00127,BOONWAH PLUMBING WORKS,,"1989-08-10",OMSB0036,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,PLUMBING & GENERAL TRADING,1,FEMS,,0,,,,,
130,VRC-00128,C.W. HARDWARE COMPANY,,"2009-03-16",OMSB0574,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,SUPPLY HARDWARE,1,FEMS,,0,,,,,
131,VRC-00129,D-XPERT DOTCOM SDN BHD,,"2004-07-20",OMSB0569,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,IT SOLUTIONS PROVIDER,1,MIS,,0,,,,,
132,VRC-00130,CHUNG AUTO SERVICE CENTRE,,"2014-12-11",OMSB0561,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,AUTOMOBILE REPAIR & MAINTENANCE,1,FEMS,,0,,,,,
133,VRC-00131,ZARZA NETWORK SDN BHD,,"2014-06-10","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,MEDICAL EQUIPMENT,1,BEMS,,0,,,,,
134,VRC-00132,TECHNOHOUSE (M) SDN BHD,,"1992-07-22","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,MEDICAL EQUIPMENT SUPPLY,1,BEMS,,0,,,,,
135,VRC-00133,BIO ONE SDN BHD,,"2008-06-23","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,AMBULANCE EQUIPMENT,1,FEMS,,0,,,,,
136,VRC-00134,THE GREAT LITTLE WATER COMPANY SDN BHD,,"2008-10-09",OMSB0456,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,"AIR CONDITIONING (MAINTENANCE &INSTALLATION, IAQ, WATER TREATMENT & ENERGY EFFICIENCY)",1,FEMS,,0,,,,,
137,VRC-00135,MEDISARB SUPPLIERS SDN BHD,,"2004-10-29",OMSB0563,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,MEDICAL SALES SERVICES,1,BEMS,,0,,,,,
138,VRC-00136,SRI TRUMEWAH SDN BHD,,"1993-08-03",OMSB0631,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,SALES / SERVICES OF MEDICAL SYSTEM,1,BEMS,,0,,,,,
139,VRC-00137,PC CONNECT SALES & SERVICES SDN BHD,,"1997-05-10",OMSB0314,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,COMPUTER/IT SERVICES,1,GENERAL,,0,,,,,
140,VRC-00138,QUJICOM SDN BHD,,"2006-10-30","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,CONTRACTOR AND SUPPLIER,1,FEMS,,0,,,,,
141,VRC-00139,HAD HOLDINGS SDN BHD,,"2009-10-05","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,GENERAL CONTRACTOR AND SUPPLY,1,FEMS,,0,,,,,
142,VRC-00140,HUA HUNG FURNITURE,,"1980-04-10",OMSB0726,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,FURNITURE,1,GENERAL,,0,,,,,
143,VRC-00141,PMG PHARMACY (SARIKEI) SDN BHD,,"2013-11-13","",0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,RETAIL & WHOLESALE,1,GENERAL,,0,,,,,
144,VRC-00142,J. BIO MEDIC MARKETING SDN BHD,,"2004-12-29","",0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,WHOLESALE OF PHARMACEUTICAL PRODUCTS,1,BEMS,,0,,,,,
145,VRC-00143,GREENZONE (KUCHING) COMPANY,,"2010-11-05","",0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,TRADING & SUPPLY OF HYGIENE PRODUCTS,1,CLS,,0,,,,,
146,VRC-00144,FALTECH ENGINEERING SDN. BHD.,,"2000-11-21","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,BUILDING CONSTRUCTION,1,FEMS,,0,,,,,
147,VRC-00145,ENG BROTHER'S OUTBOARD REPAIRS,,"1971-02-02",OMSB0116,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,OUTBOARD ENGINE REPAIRS & SPARE PARTS DEALERS ANDGENERAL TRADING,1,FEMS,,0,,,,,
148,VRC-00146,MASTER AUTO PARTS (L) TRADING,,"2008-06-10",OMSB0265,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,TRANSPORT & VEHICLE MAINTENANCE,1,FEMS,,0,,,,,
149,VRC-00147,ORIENTAL ELECTRICAL AIRCON REFRIGERATOR SERVICE,,"1986-06-12","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,ELECTRICAL SERVICE,1,FEMS,,0,,,,,
150,VRC-00148,LIM TRADING,,"1989-01-06",OMSB0251,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,HARDWARE,1,FEMS,,0,,,,,
151,VRC-00149,AH BING AIR-CON & ELECTRICAL SERVICE,,"2010-08-17",OMSB0575,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,REPAIR AIRCOND & REFRIGERATOR,1,FEMS,,0,,,,,
152,VRC-00150,KHO TRADING,,"1994-03-19",OMSB0191,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,"HARDWARE SUPPLIER, WELDING WORKSMAIN CONSTRUCTION",1,FEMS,,0,,,,,
153,VRC-00151,KEEDEX (BINTULU) SENDIRIAN BERHAD,,"1986-12-04",OMSB0184,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,GENERAL CONTRACTOR,1,FEMS,,0,,,,,
154,VRC-00152,POWER AUTOMOBILE,,"1986-03-29","",0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,"IMPORTER/EXPORTER/SUPPLIER OF AUTO PARTS, GARAGE EQUIPMENT & MACHINES",1,FEMS,,0,,,,,
155,VRC-00153,EMPAYAR HOLDING ENTERPRISE,,"2015-04-02","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,ELECTRICAL SERVICES,1,FEMS,,0,,,,,
156,VRC-00154,PERMATA CONSTRUCTION,,"2012-07-18",OMSB0613,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,CONSTRUCTION,1,FEMS,,0,,,,,
157,VRC-00155,LAWAS CONSTRUCTION (LACON) ENTERPRISE,,"2013-10-07","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,GENERAL CONTRACTOR & ENGINEERING,1,FEMS,,0,,,,,
158,VRC-00156,SYARIKAT HJ. MATJISIN DAN ANAK-ANAK,,"1989-09-21","",0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,GENERAL TRADER & CONSTRUCTION,1,FEMS,,0,,,,,
159,VRC-00157,LAWAS TYRE BATTERY (97) TRADING,,"1997-04-07",OMSB0237,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,TYRE & BATTERY,1,FEMS,,0,,,,,
160,VRC-00159,LIAW BROTHER'S MOTORS,,"1982-09-28",OMSB0244,0,Specialized Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,REPAIRING & SERVICING CAR,1,FEMS,,0,,,,,
161,VRC-00158,LIAW AIR COND & REFRIGERATION,,"1996-05-27",OMSB0245,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,REPAIR AIRCOND SYSTEM,1,FEMS,,0,,,,,
162,VRC-00160,HH TECHNOLOGY COMPANY,,"2015-02-17",OMSB0585,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,ELECTRICAL WORKS,1,FEMS,,0,,,,,
163,VRC-00161,TIONG YI HARDWARE,,"2000-06-26",OMSB0463,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,HARDWARE,1,FEMS,,0,,,,,
164,VRC-00162,SAADIAH INDAH SDN. BHD.,,"1997-10-30","",0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,FURNITURE MANUFACTURER,1,GENERAL,,0,,,,,
165,VRC-00163,SYARIKAT IPON & LIM,,"1987-07-02",OMSB0423,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,PETRONAS MINI STATION,1,HWMS,,0,,,,,
166,VRC-00164,LIEN XING ELECTRICAL SHOP SDN. BHD.,,"2002-08-05",OMSB0247,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,CAR AIR-COND SERVICES & SALES ELECTRICALSPARE PARTSSUPPLY ELECTRICAL ITEMS & REPAIRELECTRICAL PARTS,1,FEMS,,0,,,,,
167,VRC-00165,HAMIZAN ENTERPRISE,,"2015-02-12",OMSB0555,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,CONTRACTOR & CONSTRUCTION SUPPLY,1,FEMS,,0,,,,,
168,VRC-00166,BORNEON CORPORATION SDN. BHD.,,"1973-04-05",OMSB0730,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,HARDWARE SUPPLY,1,GENERAL,,0,,,,,
169,VRC-00167,TECHTRONICS COMPANY,,"1980-11-12",OMSB0449,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,SUPPLIER & SERVICES,1,FEMS,,0,,,,,
170,VRC-00168,CETM ELECTROTEST SDN. BHD.,,"2005-09-12",OMSB0856,0,Specialized Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,"ELECTRONICS & ELECTRICAL TEST AND MEASURING EQUIPMENTS, CALIBRATION",1,FEMS,,0,,,,,
171,VRC-00169,SYARIKAT RADIAN JAYA SDN. BHD.,,"2010-01-04",OMSB0430,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,TRADING OF ELECTRICAL PRODUCT,1,FEMS,,0,,,,,
172,VRC-00170,UNIVERSAL AIR-CONDITION ELECTRICAL & CAR ACCESSORIES,,"1983-07-29",OMSB0716,0,Contractor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,MAINTAINANCE OF AIR-CON &GENERAL CAR SERVICING,1,FEMS,,0,,,,,
173,VRC-00171,FANCY PACIFIC SDN. BHD.,,"1998-03-24",OMSB0809,0,Standard Vendor,"",0,,,0,,0,Active,"2018-01-04 13:04:51","2018-02-19 22:29:37","2018-02-19 22:29:37",,,,,,"","",,,,0,"SALES OF LPG, PETROL, DIESEL ANDLUBRICANTS",1,HWMS,,0,,,,,
